COL4A1	0.0299596117650667
SPR	0.0301897829103077
PRKCB	0.0303996291199265
CENPX	0.0303996291199265
CYP26C1	0.0304084887439589
GRIN2C	0.0304983572667615
SERPINB2	0.0304983572667615
ADI1	0.0307518034726679
FGD3	0.03076229190264
LMNB1	0.0308630530006729
CALR	0.0310088471685587
POLA2	0.0310596336997104
ECHS1	0.0311038899254047
ACSM5	0.0312543548305389
ENO2	0.0312908134910348
PC	0.0312908134910348
CACNA1I	0.0313241254848306
GPAT4	0.031467337621928
MMP7	0.0315562718050438
SMURF1	0.031679801391144
CALD1	0.0324021638377096
PIK3R4	0.0324021638377096
ADRB2	0.0328091044961723
TNFRSF18	0.0329911147402781
POLA1	0.0330264437202277
MAFA	0.0330784549420162
RGPD5	0.0330943762698155
COL3A1	0.0333189255680048
CDK5	0.0333806606461291
HADH	0.0334785497058112
HK2	0.0344658027605465
PPIP5K1	0.0344658027605465
ELOVL3	0.0347090981999732
NUP98	0.0347548641942948
LIPA	0.0352303752163191
PTCRA	0.0352520159117232
FOSB	0.0354350605715973
NBN	0.0355004203900516
SRSF4	0.035924581298112
PSME2	0.0361485159642826
PLA2G16	0.0364896703202795
CACNA1H	0.0365221006438282
ODC1	0.0366081889134479
MAGI1	0.0366081889134479
UPB1	0.0366081889134479
A4GALT	0.036865082488608
FZD6	0.0373655353899764
ADSL	0.0373655353899764
GBA	0.0374629285531149
FUT3	0.0376393141487545
UBE3A	0.0379493092641302
ATG7	0.037965719717695
G6PC3	0.0379938609205761
GUCY2D	0.0384992192497624
CNDP1	0.0386446217650866
RRM2B	0.0390857889590603
BTD	0.0393487631482085
POLE4	0.0394626690451173
OR2W3	0.0395014875565014
HIST1H2BJ	0.03995749906072
CACYBP	0.0403241346917597
MECR	0.0405633843066198
HIST1H4B	0.0411534282060285
ASPA	0.04147812354727
TBK1	0.0415605746149608
GANC	0.0416105312005072
IMPAD1	0.0416105312005072
SERPINF1	0.0419755209010036
PRIM1	0.042174586391143
ATP6V0A2	0.042468016396632
PARD6B	0.042468016396632
PPP2CB	0.0427523941997436
RASSF6	0.0432273761056913
UBE2T	0.0433148917318968
OASL	0.0435128754136982
ETF1	0.0435485226958342
LPAR3	0.0435485226958342
HIST1H2BH	0.0435786750173178
TERT	0.0443357482509185
DNM1L	0.0447809589824951
SEC24B	0.0448950952935392
WWC1	0.0449901821270434
ATP5J	0.0450965061415896
IGF2BP1	0.0451186068857338
CTSH	0.0453669853126125
MED12	0.0453702746020675
HRH2	0.0455553926704183
ALG1	0.045698129436796
TBL1XR1	0.0457226623252058
DHFR	0.0459126987192381
AQP2	0.0459397971044833
KMT2E	0.0463838731901933
PHKG1	0.0470359517632117
WIPI2	0.0470768811843897
MVB12A	0.047212266046885
NOS3	0.0473068874907178
APRT	0.047449878999852
BMP2	0.047449878999852
ACSL4	0.0475055780143961
GHR	0.0475458011862835
HHEX	0.0479437693109109
EGLN3	0.0481198491977592
AKR1A1	0.0481198491977592
TAB3	0.0483374099615195
C2	0.04878509289082
STAT4	0.0488442150210137
LILRA4	0.0488649671290934
CXCL10	0.0497007835100116
COMT	0.0497629897993714
